65, 50, 5, 5, 0
13, 85, 5, 5, 0
67, 59, 5, 5, 0
83, 83, 5, 5, 0
43, 65, 5, 5, 0
14, 95, 5, 5, 0
24, 79, 5, 5, 0
60, 76, 5, 5, 0
94, 64, 5, 5, 0
5, 82, 5, 5, 1
27, 86, 5, 5, 0
80, 77, 5, 5, 0
78, 85, 5, 5, 0
31, 89, 5, 5, 0
58, 71, 5, 5, 0
78, 11, 5, 5, 0
48, 50, 5, 5, 0
78, 73, 5, 5, 0
53, 89, 5, 5, 0
38, 25, 5, 5, 0
65, 45, 5, 5, 0
65, 24, 5, 5, 1
85, 63, 5, 5, 0
33, 12, 5, 5, 0
33, 17, 5, 5, 0
24, 49, 5, 5, 0
20, 7, 5, 5, 0
9, 77, 5, 5, 0
75, 67, 5, 5, 0
26, 64, 5, 5, 1
84, 36, 5, 5, 1
27, 79, 5, 5, 0
29, 86, 5, 5, 0
25, 81, 5, 5, 0
95, 70, 5, 5, 0
70, 39, 5, 5, 0
32, 70, 5, 5, 0
69, 11, 5, 5, 0
44, 45, 5, 5, 0
36, 57, 5, 5, 0
35, 47, 5, 5, 0
83, 65, 5, 5, 0
75, 92, 5, 5, 0
17, 21, 5, 5, 0
48, 56, 5, 5, 0
12, 39, 5, 5, 0
11, 48, 5, 5, 0
51, 92, 5, 5, 1
38, 93, 5, 5, 0
74, 94, 5, 5, 0
72, 20, 5, 5, 0
54, 77, 5, 5, 0
20, 27, 5, 5, 0
28, 70, 5, 5, 0
63, 9, 5, 5, 0
50, 20, 5, 5, 0
65, 18, 5, 5, 0
78, 14, 5, 5, 0
29, 40, 5, 5, 0
36, 49, 5, 5, 0
53, 91, 5, 5, 0
71, 58, 5, 5, 0
92, 86, 5, 5, 0
52, 92, 5, 5, 0
63, 41, 5, 5, 0
68, 70, 5, 5, 0
48, 41, 5, 5, 0
69, 16, 5, 5, 0
62, 19, 5, 5, 0
17, 92, 5, 5, 0
40, 19, 5, 5, 0
82, 86, 5, 5, 0
44, 7, 5, 5, 0
66, 16, 5, 5, 0
83, 84, 5, 5, 0
22, 45, 5, 5, 0
11, 68, 5, 5, 0
87, 43, 5, 5, 0
46, 33, 5, 5, 0
49, 43, 5, 5, 0
49, 26, 5, 5, 0
10, 24, 5, 5, 0
90, 46, 5, 5, 0
38, 15, 5, 5, 0
58, 95, 5, 5, 0
88, 29, 5, 5, 0
52, 43, 5, 5, 0
73, 92, 5, 5, 0
30, 39, 5, 5, 0
86, 70, 5, 5, 0
81, 87, 5, 5, 0
46, 85, 5, 5, 0
72, 11, 5, 5, 0
14, 64, 5, 5, 0
41, 29, 5, 5, 0
87, 16, 5, 5, 0
79, 92, 5, 5, 0
62, 30, 5, 5, 0
88, 28, 5, 5, 0
91, 70, 5, 5, 0
47, 71, 5, 5, 0
7, 71, 5, 5, 0
90, 40, 5, 5, 0
80, 70, 5, 5, 0
40, 86, 5, 5, 0
65, 56, 5, 5, 0
46, 85, 5, 5, 0
26, 83, 5, 5, 0
73, 68, 5, 5, 0
56, 72, 5, 5, 0
70, 31, 5, 5, 0
55, 95, 5, 5, 0
13, 49, 5, 5, 0
7, 42, 5, 5, 0
24, 65, 5, 5, 0
22, 9, 5, 5, 0
27, 70, 5, 5, 0
56, 18, 5, 5, 0
59, 50, 5, 5, 0
95, 66, 5, 5, 0
50, 65, 5, 5, 0
92, 91, 5, 5, 0
9, 14, 5, 5, 0
83, 53, 5, 5, 0
81, 66, 5, 5, 0
38, 75, 5, 5, 0
40, 73, 5, 5, 0
48, 17, 5, 5, 0
31, 13, 5, 5, 0
59, 72, 5, 5, 0
61, 43, 5, 5, 0
12, 35, 5, 5, 0
41, 72, 5, 5, 0
51, 89, 5, 5, 0
46, 13, 5, 5, 0
45, 49, 5, 5, 0
82, 23, 5, 5, 0
54, 83, 5, 5, 0
91, 72, 5, 5, 0
6, 26, 5, 5, 0
28, 48, 5, 5, 0
35, 52, 5, 5, 0
38, 93, 5, 5, 0
7, 75, 5, 5, 0
89, 46, 5, 5, 0
51, 11, 5, 5, 0
10, 21, 5, 5, 0
85, 94, 5, 5, 0
91, 92, 5, 5, 0
57, 20, 5, 5, 0
50, 44, 5, 5, 0
64, 95, 5, 5, 0
27, 39, 5, 5, 0
91, 87, 5, 5, 0
55, 90, 5, 5, 0
57, 44, 5, 5, 0
76, 91, 5, 5, 0
11, 39, 5, 5, 0
66, 20, 5, 5, 0
76, 34, 5, 5, 0
12, 69, 5, 5, 0
67, 81, 5, 5, 0
39, 51, 5, 5, 0
22, 58, 5, 5, 0
48, 92, 5, 5, 0
30, 59, 5, 5, 0
75, 67, 5, 5, 0
40, 20, 5, 5, 0
92, 52, 5, 5, 0
51, 39, 5, 5, 0
30, 69, 5, 5, 0
74, 76, 5, 5, 0
74, 43, 5, 5, 0
92, 43, 5, 5, 0
37, 45, 5, 5, 0
66, 35, 5, 5, 0
31, 38, 5, 5, 0
81, 21, 5, 5, 0
52, 84, 5, 5, 0
80, 80, 5, 5, 0
10, 73, 5, 5, 0
83, 62, 5, 5, 0
34, 89, 5, 5, 0
66, 17, 5, 5, 0
84, 36, 5, 5, 0
35, 23, 5, 5, 0
53, 92, 5, 5, 0
11, 14, 5, 5, 0
8, 55, 5, 5, 0
25, 39, 5, 5, 0
49, 80, 5, 5, 0
84, 52, 5, 5, 0
66, 34, 5, 5, 0
48, 80, 5, 5, 0
47, 65, 5, 5, 0
88, 62, 5, 5, 0
32, 68, 5, 5, 0
45, 32, 5, 5, 0
27, 18, 5, 5, 0
81, 23, 5, 5, 0
36, 93, 5, 5, 0
31, 93, 5, 5, 0
80, 53, 5, 5, 0
27, 33, 5, 5, 0
93, 46, 5, 5, 0
74, 61, 5, 5, 0
21, 29, 5, 5, 0
81, 73, 5, 5, 0
86, 88, 5, 5, 0
84, 25, 5, 5, 0
20, 18, 5, 5, 0
84, 94, 5, 5, 0
37, 61, 5, 5, 0
80, 34, 5, 5, 0
65, 22, 5, 5, 0
49, 77, 5, 5, 0
31, 88, 5, 5, 0
11, 90, 5, 5, 0
63, 19, 5, 5, 0
36, 55, 5, 5, 0
51, 62, 5, 5, 0
36, 23, 5, 5, 0
55, 56, 5, 5, 0
34, 11, 5, 5, 0
15, 86, 5, 5, 0
12, 44, 5, 5, 0
66, 50, 5, 5, 0
40, 14, 5, 5, 0
88, 69, 5, 5, 0
66, 11, 5, 5, 0
71, 83, 5, 5, 0
49, 54, 5, 5, 0
18, 17, 5, 5, 0
14, 6, 5, 5, 0
53, 47, 5, 5, 0
67, 12, 5, 5, 0
13, 94, 5, 5, 0
49, 77, 5, 5, 0
76, 49, 5, 5, 0
35, 61, 5, 5, 0
8, 38, 5, 5, 0
89, 22, 5, 5, 0
7, 80, 5, 5, 0
42, 34, 5, 5, 0
22, 59, 5, 5, 0
38, 54, 5, 5, 1
62, 84, 5, 5, 0
6, 22, 5, 5, 0
84, 90, 5, 5, 0
60, 72, 5, 5, 0
10, 6, 5, 5, 0
85, 33, 5, 5, 0
66, 81, 5, 5, 0
48, 75, 5, 5, 0
14, 66, 5, 5, 0
20, 75, 5, 5, 0
85, 85, 5, 5, 0
10, 85, 5, 5, 0
33, 18, 5, 5, 0
23, 19, 5, 5, 0
88, 32, 5, 5, 0
16, 45, 5, 5, 0
58, 79, 5, 5, 0
50, 64, 5, 5, 0
94, 14, 5, 5, 0
62, 37, 5, 5, 0
79, 28, 5, 5, 0
81, 80, 5, 5, 0
77, 88, 5, 5, 0
42, 16, 5, 5, 0
68, 67, 5, 5, 0
44, 6, 5, 5, 0
45, 42, 5, 5, 0
82, 56, 5, 5, 0
62, 36, 5, 5, 0
31, 28, 5, 5, 0
38, 26, 5, 5, 0
85, 14, 5, 5, 0
80, 24, 5, 5, 0
67, 6, 5, 5, 0
50, 73, 5, 5, 0
90, 70, 5, 5, 0
44, 54, 5, 5, 0
69, 40, 5, 5, 0
48, 37, 5, 5, 0
17, 52, 5, 5, 0
82, 94, 5, 5, 0
93, 94, 5, 5, 0
6, 31, 5, 5, 0
50, 89, 5, 5, 0
19, 26, 5, 5, 0
49, 43, 5, 5, 0
38, 26, 5, 5, 0
43, 50, 5, 5, 0
64, 45, 5, 5, 0
57, 49, 5, 5, 0
5, 48, 5, 5, 0
16, 37, 5, 5, 0
58, 19, 5, 5, 0
90, 83, 5, 5, 0
32, 66, 5, 5, 0
33, 29, 5, 5, 0
82, 88, 5, 5, 0
91, 50, 5, 5, 0
41, 30, 5, 5, 0
93, 35, 5, 5, 0
8, 54, 5, 5, 0
85, 64, 5, 5, 0
25, 53, 5, 5, 0
29, 31, 5, 5, 0
38, 81, 5, 5, 0
45, 48, 5, 5, 0
56, 24, 5, 5, 0
51, 47, 5, 5, 0
90, 28, 5, 5, 0
31, 33, 5, 5, 0
37, 79, 5, 5, 0
36, 37, 5, 5, 0
9, 76, 5, 5, 0
77, 52, 5, 5, 0
94, 54, 5, 5, 1
6, 77, 5, 5, 0
50, 85, 5, 5, 0
83, 10, 5, 5, 0
80, 77, 5, 5, 0
72, 74, 5, 5, 0
32, 64, 5, 5, 0
84, 51, 5, 5, 0
80, 36, 5, 5, 0
29, 85, 5, 5, 0
28, 88, 5, 5, 0
73, 89, 5, 5, 0
31, 18, 5, 5, 0
47, 42, 5, 5, 0
73, 74, 5, 5, 0
25, 21, 5, 5, 0
64, 66, 5, 5, 0
18, 94, 5, 5, 0
75, 77, 5, 5, 1
12, 88, 5, 5, 0
56, 10, 5, 5, 0
89, 87, 5, 5, 0
80, 95, 5, 5, 0
69, 31, 5, 5, 0
91, 64, 5, 5, 0
31, 15, 5, 5, 0
28, 17, 5, 5, 0
62, 13, 5, 5, 0
29, 40, 5, 5, 0
63, 70, 5, 5, 0
41, 88, 5, 5, 0
23, 71, 5, 5, 0
80, 63, 5, 5, 0
66, 25, 5, 5, 0
17, 71, 5, 5, 0
46, 67, 5, 5, 0
40, 75, 5, 5, 0
70, 33, 5, 5, 0
39, 87, 5, 5, 0
13, 64, 5, 5, 0
61, 34, 5, 5, 0
31, 32, 5, 5, 0
72, 77, 5, 5, 0
50, 32, 5, 5, 0
93, 71, 5, 5, 0
63, 25, 5, 5, 0
39, 29, 5, 5, 0
7, 60, 5, 5, 0
48, 80, 5, 5, 0
68, 50, 5, 5, 0
85, 6, 5, 5, 0
25, 91, 5, 5, 0
71, 79, 5, 5, 0
75, 28, 5, 5, 0
36, 36, 5, 5, 0
44, 63, 5, 5, 0
9, 89, 5, 5, 0
71, 29, 5, 5, 0
52, 68, 5, 5, 0
25, 27, 5, 5, 0
63, 71, 5, 5, 0
8, 52, 5, 5, 0
19, 67, 5, 5, 0
26, 43, 5, 5, 0
11, 10, 5, 5, 0
12, 46, 5, 5, 0
37, 86, 5, 5, 0
84, 47, 5, 5, 0
60, 46, 5, 5, 0
52, 65, 5, 5, 0
25, 19, 5, 5, 0
42, 41, 5, 5, 0
94, 49, 5, 5, 0
85, 47, 5, 5, 0
46, 54, 5, 5, 0
90, 72, 5, 5, 0
9, 38, 5, 5, 0
17, 84, 5, 5, 0
23, 5, 5, 5, 0
65, 86, 5, 5, 0
61, 48, 5, 5, 0
47, 38, 5, 5, 0
87, 54, 5, 5, 0
23, 18, 5, 5, 0
53, 38, 5, 5, 0
23, 16, 5, 5, 0
50, 13, 5, 5, 0
7, 28, 5, 5, 0
71, 40, 5, 5, 0
78, 8, 5, 5, 0
43, 90, 5, 5, 0
11, 76, 5, 5, 0
46, 6, 5, 5, 0
11, 23, 5, 5, 0
7, 87, 5, 5, 0
45, 90, 5, 5, 0
67, 71, 5, 5, 0
32, 24, 5, 5, 0
91, 6, 5, 5, 0
27, 8, 5, 5, 0
57, 61, 5, 5, 0
76, 84, 5, 5, 0
69, 78, 5, 5, 0
51, 67, 5, 5, 0
12, 44, 5, 5, 0
32, 71, 5, 5, 0
35, 42, 5, 5, 0
33, 52, 5, 5, 0
68, 45, 5, 5, 0
69, 10, 5, 5, 0
22, 8, 5, 5, 0
92, 59, 5, 5, 0
36, 80, 5, 5, 0
76, 57, 5, 5, 0
86, 29, 5, 5, 0
38, 39, 5, 5, 0
32, 70, 5, 5, 0
13, 79, 5, 5, 0
42, 86, 5, 5, 0
42, 34, 5, 5, 0
39, 82, 5, 5, 0
93, 7, 5, 5, 0
16, 38, 5, 5, 0
63, 27, 5, 5, 0
17, 83, 5, 5, 0
72, 65, 5, 5, 0
28, 86, 5, 5, 0
87, 15, 5, 5, 0
23, 21, 5, 5, 0
89, 72, 5, 5, 0
24, 23, 5, 5, 0
21, 53, 5, 5, 0
81, 55, 5, 5, 0
65, 51, 5, 5, 0
21, 79, 5, 5, 0
56, 92, 5, 5, 0
52, 30, 5, 5, 1
25, 93, 5, 5, 0
74, 18, 5, 5, 0
37, 42, 5, 5, 0
62, 84, 5, 5, 0
62, 88, 5, 5, 0
80, 88, 5, 5, 0
25, 78, 5, 5, 0
41, 59, 5, 5, 0
50, 60, 5, 5, 0
40, 57, 5, 5, 0
58, 9, 5, 5, 0
81, 43, 5, 5, 0
83, 19, 5, 5, 0
64, 93, 5, 5, 0
10, 55, 5, 5, 0
85, 68, 5, 5, 0
23, 37, 5, 5, 0
30, 93, 5, 5, 0
92, 62, 5, 5, 0
61, 47, 5, 5, 0
60, 36, 5, 5, 0
55, 46, 5, 5, 0
20, 28, 5, 5, 0
61, 35, 5, 5, 0
11, 75, 5, 5, 0
89, 13, 5, 5, 0
77, 59, 5, 5, 0
50, 8, 5, 5, 0
78, 60, 5, 5, 0
49, 63, 5, 5, 0
29, 23, 5, 5, 0
45, 58, 5, 5, 0
83, 54, 5, 5, 0
67, 5, 5, 5, 0
33, 66, 5, 5, 0
9, 11, 5, 5, 0
67, 18, 5, 5, 0
15, 72, 5, 5, 0
28, 15, 5, 5, 0
11, 7, 5, 5, 0
91, 47, 5, 5, 0
42, 35, 5, 5, 0
28, 9, 5, 5, 0
50, 51, 5, 5, 0
42, 41, 5, 5, 0
38, 6, 5, 5, 0
83, 20, 5, 5, 0
64, 74, 5, 5, 0
90, 62, 5, 5, 0
11, 30, 5, 5, 0
51, 47, 5, 5, 0
39, 48, 5, 5, 0
66, 20, 5, 5, 0
21, 87, 5, 5, 0
31, 24, 5, 5, 0
47, 67, 5, 5, 0
31, 55, 5, 5, 0
41, 77, 5, 5, 0
70, 40, 5, 5, 0
14, 37, 5, 5, 0
38, 69, 5, 5, 0
5, 23, 5, 5, 0
76, 82, 5, 5, 0
50, 48, 5, 5, 0
90, 33, 5, 5, 0
51, 72, 5, 5, 0
90, 13, 5, 5, 0
62, 88, 5, 5, 0
19, 87, 5, 5, 0
50, 9, 5, 5, 0
37, 56, 5, 5, 0
13, 77, 5, 5, 0
93, 60, 5, 5, 0
51, 87, 5, 5, 0
25, 75, 5, 5, 0
12, 50, 5, 5, 0
18, 39, 5, 5, 0
17, 23, 5, 5, 0
30, 81, 5, 5, 0
53, 40, 5, 5, 0
20, 92, 5, 5, 0
18, 29, 5, 5, 0
30, 74, 5, 5, 0
36, 9, 5, 5, 0
48, 54, 5, 5, 0
80, 12, 5, 5, 0
78, 33, 5, 5, 0
71, 23, 5, 5, 0
67, 79, 5, 5, 0
41, 93, 5, 5, 0
12, 53, 5, 5, 0
71, 30, 5, 5, 0
94, 84, 5, 5, 0
55, 89, 5, 5, 0
79, 83, 5, 5, 0
78, 54, 5, 5, 0
66, 62, 5, 5, 0
18, 59, 5, 5, 0
48, 86, 5, 5, 0
58, 82, 5, 5, 0
77, 85, 5, 5, 0
93, 86, 5, 5, 0
35, 74, 5, 5, 0
71, 20, 5, 5, 0
86, 9, 5, 5, 0
72, 23, 5, 5, 0
83, 16, 5, 5, 0
87, 44, 5, 5, 0
90, 38, 5, 5, 0
11, 24, 5, 5, 0
25, 77, 5, 5, 0
89, 42, 5, 5, 0
35, 93, 5, 5, 0
67, 44, 5, 5, 0
74, 9, 5, 5, 0
93, 79, 5, 5, 0
8, 43, 5, 5, 0
72, 29, 5, 5, 0
79, 40, 5, 5, 0
90, 36, 5, 5, 0
82, 77, 5, 5, 0
26, 70, 5, 5, 0
47, 21, 5, 5, 0
92, 15, 5, 5, 0
80, 63, 5, 5, 0
51, 75, 5, 5, 0
53, 67, 5, 5, 0
6, 83, 5, 5, 0
75, 38, 5, 5, 0
6, 36, 5, 5, 0
65, 85, 5, 5, 0
61, 76, 5, 5, 0
86, 28, 5, 5, 0
7, 84, 5, 5, 0
49, 76, 5, 5, 0
73, 80, 5, 5, 0
56, 27, 5, 5, 0
61, 57, 5, 5, 0
9, 48, 5, 5, 0
78, 82, 5, 5, 0
26, 21, 5, 5, 0
73, 28, 5, 5, 0
17, 72, 5, 5, 0
70, 22, 5, 5, 0
43, 75, 5, 5, 0
37, 78, 5, 5, 0
92, 33, 5, 5, 0
23, 94, 5, 5, 0
84, 23, 5, 5, 0
65, 32, 5, 5, 0
81, 73, 5, 5, 0
14, 14, 5, 5, 0
83, 25, 5, 5, 0
67, 67, 5, 5, 0
7, 92, 5, 5, 0
83, 61, 5, 5, 0
53, 12, 5, 5, 0
70, 21, 5, 5, 0
61, 32, 5, 5, 0
27, 10, 5, 5, 0
46, 84, 5, 5, 0
6, 25, 5, 5, 0
72, 35, 5, 5, 0
88, 14, 5, 5, 0
26, 67, 5, 5, 0
60, 8, 5, 5, 0
64, 25, 5, 5, 0
43, 8, 5, 5, 0
34, 24, 5, 5, 0
25, 86, 5, 5, 0
17, 71, 5, 5, 0
15, 75, 5, 5, 0
86, 15, 5, 5, 0
34, 6, 5, 5, 0
90, 84, 5, 5, 0
32, 56, 5, 5, 0
83, 92, 5, 5, 0
33, 83, 5, 5, 0
38, 15, 5, 5, 0
49, 22, 5, 5, 0
7, 78, 5, 5, 0
77, 48, 5, 5, 0
91, 29, 5, 5, 0
69, 88, 5, 5, 0
34, 35, 5, 5, 0
10, 93, 5, 5, 0
38, 9, 5, 5, 0
7, 14, 5, 5, 0
29, 69, 5, 5, 0
53, 13, 5, 5, 0
29, 17, 5, 5, 0
18, 24, 5, 5, 0
43, 7, 5, 5, 0
58, 93, 5, 5, 0
47, 93, 5, 5, 0
21, 70, 5, 5, 0
12, 36, 5, 5, 0
25, 89, 5, 5, 0
15, 17, 5, 5, 0
48, 48, 5, 5, 0
5, 42, 5, 5, 0
10, 57, 5, 5, 0
5, 31, 5, 5, 0
61, 73, 5, 5, 0
36, 92, 5, 5, 0
37, 65, 5, 5, 0
12, 86, 5, 5, 0
54, 85, 5, 5, 0
64, 65, 5, 5, 0
25, 62, 5, 5, 0
92, 44, 5, 5, 0
75, 57, 5, 5, 0
5, 67, 5, 5, 0
85, 61, 5, 5, 0
69, 26, 5, 5, 0
75, 77, 5, 5, 0
32, 84, 5, 5, 0
16, 27, 5, 5, 0
60, 9, 5, 5, 0
48, 34, 5, 5, 0
64, 59, 5, 5, 0
78, 88, 5, 5, 0
17, 19, 5, 5, 0
80, 87, 5, 5, 0
85, 21, 5, 5, 0
63, 83, 5, 5, 0
11, 15, 5, 5, 0
59, 9, 5, 5, 0
23, 87, 5, 5, 0
81, 63, 5, 5, 0
66, 15, 5, 5, 0
23, 40, 5, 5, 0
90, 81, 5, 5, 0
21, 46, 5, 5, 0
7, 8, 5, 5, 0
66, 78, 5, 5, 0
48, 8, 5, 5, 0
92, 88, 5, 5, 0
48, 8, 5, 5, 0
81, 95, 5, 5, 0
26, 48, 5, 5, 0
29, 58, 5, 5, 0
29, 78, 5, 5, 0
51, 79, 5, 5, 0
81, 72, 5, 5, 0
19, 9, 5, 5, 0
20, 49, 5, 5, 0
80, 22, 5, 5, 0
41, 12, 5, 5, 0
22, 58, 5, 5, 0
38, 16, 5, 5, 0
80, 58, 5, 5, 0
83, 32, 5, 5, 0
87, 62, 5, 5, 0
43, 78, 5, 5, 0
91, 29, 5, 5, 0
56, 22, 5, 5, 0
58, 63, 5, 5, 0
33, 49, 5, 5, 0
85, 95, 5, 5, 0
85, 56, 5, 5, 0
90, 71, 5, 5, 0
63, 26, 5, 5, 0
35, 50, 5, 5, 0
93, 95, 5, 5, 0
16, 88, 5, 5, 0
10, 37, 5, 5, 0
13, 47, 5, 5, 0
66, 15, 5, 5, 0
73, 91, 5, 5, 0
56, 91, 5, 5, 0
12, 27, 5, 5, 0
57, 52, 5, 5, 0
14, 72, 5, 5, 0
27, 28, 5, 5, 0
63, 12, 5, 5, 0
11, 41, 5, 5, 0
35, 56, 5, 5, 0
83, 38, 5, 5, 0
84, 10, 5, 5, 0
68, 66, 5, 5, 0
8, 64, 5, 5, 0
74, 87, 5, 5, 0
18, 64, 5, 5, 0
54, 81, 5, 5, 0
66, 64, 5, 5, 0
77, 11, 5, 5, 0
63, 82, 5, 5, 0
67, 42, 5, 5, 0
36, 55, 5, 5, 0
42, 39, 5, 5, 0
25, 92, 5, 5, 0
86, 92, 5, 5, 0
50, 29, 5, 5, 0
81, 12, 5, 5, 0
19, 6, 5, 5, 0
45, 82, 5, 5, 0
90, 83, 5, 5, 0
48, 18, 5, 5, 0
22, 75, 5, 5, 0
83, 51, 5, 5, 0
80, 46, 5, 5, 0
31, 86, 5, 5, 0
62, 47, 5, 5, 0
17, 42, 5, 5, 0
84, 60, 5, 5, 0
42, 30, 5, 5, 0
60, 95, 5, 5, 0
68, 59, 5, 5, 0
63, 49, 5, 5, 0
84, 68, 5, 5, 0
42, 85, 5, 5, 0
77, 87, 5, 5, 0
91, 56, 5, 5, 0
44, 55, 5, 5, 0
93, 80, 5, 5, 0
81, 77, 5, 5, 0
46, 90, 5, 5, 0
47, 39, 5, 5, 0
54, 77, 5, 5, 0
89, 71, 5, 5, 0
34, 38, 5, 5, 0
17, 55, 5, 5, 0
33, 84, 5, 5, 0
53, 32, 5, 5, 0
95, 77, 5, 5, 0
56, 70, 5, 5, 0
42, 64, 5, 5, 0
21, 86, 5, 5, 0
20, 63, 5, 5, 0
19, 77, 5, 5, 0
76, 28, 5, 5, 0
44, 7, 5, 5, 0
77, 61, 5, 5, 0
10, 55, 5, 5, 0
41, 6, 5, 5, 0
85, 27, 5, 5, 0
31, 21, 5, 5, 0
73, 88, 5, 5, 0
39, 72, 5, 5, 0
29, 72, 5, 5, 0
79, 63, 5, 5, 0
74, 78, 5, 5, 0
46, 64, 5, 5, 0
74, 51, 5, 5, 0
72, 90, 5, 5, 0
47, 68, 5, 5, 0
43, 85, 5, 5, 0
42, 23, 5, 5, 0
16, 87, 5, 5, 0
12, 67, 5, 5, 0
74, 66, 5, 5, 0
54, 49, 5, 5, 0
45, 33, 5, 5, 0
70, 30, 5, 5, 0
37, 17, 5, 5, 0
54, 26, 5, 5, 0
42, 41, 5, 5, 0
61, 74, 5, 5, 0
38, 63, 5, 5, 0
53, 16, 5, 5, 0
81, 19, 5, 5, 0
46, 25, 5, 5, 0
25, 91, 5, 5, 0
31, 90, 5, 5, 0
72, 17, 5, 5, 0
79, 17, 5, 5, 0
72, 71, 5, 5, 0
30, 63, 5, 5, 0
49, 90, 5, 5, 0
74, 66, 5, 5, 0
38, 93, 5, 5, 0
77, 74, 5, 5, 0
14, 35, 5, 5, 0
56, 53, 5, 5, 0
51, 78, 5, 5, 0
24, 70, 5, 5, 0
67, 87, 5, 5, 0
50, 49, 5, 5, 0
10, 14, 5, 5, 0
41, 58, 5, 5, 0
6, 52, 5, 5, 0
81, 46, 5, 5, 0
92, 57, 5, 5, 0
25, 55, 5, 5, 0
17, 19, 5, 5, 0
87, 34, 5, 5, 0
9, 62, 5, 5, 0
25, 91, 5, 5, 0
25, 62, 5, 5, 0
33, 28, 5, 5, 0
75, 69, 5, 5, 0
35, 95, 5, 5, 0
51, 73, 5, 5, 0
28, 76, 5, 5, 0
33, 40, 5, 5, 0
